17:19:35 [OK] PX4 connected udp:127.0.0.1:14540 SYS=1 COMP=1
17:19:35 [OK] 已保存UDP地址：udp:127.0.0.1:14540
17:19:35 [OK] Origin NED=(0.016337765380740166, 0.09885166585445404, -0.04986250400543213); Local-NED stream 10 Hz started
17:19:35.235242 [TRACE] seq=1 monotonic_timestamp=1153.166192 timestamp=1153.166 mode=AUTO.RTL takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.016,0.099,-0.050) actual_velocity=(0.004,0.003,-0.000) final_target=(0.016,0.099,-0.050) command_position=(0.016,0.099,-0.050) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.01 pitch_deg=0.01
17:22:39.760772 [TRACE] seq=1607 monotonic_timestamp=1325.824092 timestamp=1325.824 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.056,0.100,-3.027) actual_velocity=(0.025,0.005,0.003) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.22 pitch_deg=-0.01
17:22:39.863788 [TRACE] seq=1608 monotonic_timestamp=1325.926987 timestamp=1325.927 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.053,0.100,-3.026) actual_velocity=(0.029,0.005,0.001) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.18 pitch_deg=-0.00
17:22:39.967309 [TRACE] seq=1609 monotonic_timestamp=1326.030477 timestamp=1326.030 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.049,0.101,-3.026) actual_velocity=(0.031,0.005,0.000) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.14 pitch_deg=0.00
17:22:40.068291 [TRACE] seq=1610 monotonic_timestamp=1326.131177 timestamp=1326.131 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.047,0.101,-3.025) actual_velocity=(0.031,0.005,-0.000) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.10 pitch_deg=0.01
17:22:40.169908 [TRACE] seq=1611 monotonic_timestamp=1326.233356 timestamp=1326.233 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.044,0.100,-3.026) actual_velocity=(0.032,0.004,-0.001) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.05 pitch_deg=0.01
17:22:40.278815 [TRACE] seq=1612 monotonic_timestamp=1326.342272 timestamp=1326.342 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.041,0.099,-3.027) actual_velocity=(0.031,0.002,-0.001) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.01 pitch_deg=-0.00
17:22:40.381077 [TRACE] seq=1613 monotonic_timestamp=1326.444628 timestamp=1326.445 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.035,0.096,-3.029) actual_velocity=(0.030,0.001,-0.000) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.02 pitch_deg=-0.03
17:22:40.483835 [TRACE] seq=1614 monotonic_timestamp=1326.547342 timestamp=1326.547 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.030,0.095,-3.031) actual_velocity=(0.030,-0.000,0.001) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.04 pitch_deg=-0.05
17:22:40.584391 [TRACE] seq=1615 monotonic_timestamp=1326.647631 timestamp=1326.648 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.027,0.094,-3.033) actual_velocity=(0.030,-0.000,0.002) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.07 pitch_deg=-0.08
17:22:40.687779 [TRACE] seq=1616 monotonic_timestamp=1326.751113 timestamp=1326.751 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.022,0.093,-3.035) actual_velocity=(0.028,0.001,0.004) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.11 pitch_deg=-0.10
17:22:40.787913 [TRACE] seq=1617 monotonic_timestamp=1326.851338 timestamp=1326.851 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.019,0.093,-3.036) actual_velocity=(0.025,0.002,0.007) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.14 pitch_deg=-0.12
17:22:40.892889 [TRACE] seq=1618 monotonic_timestamp=1326.956208 timestamp=1326.956 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.016,0.093,-3.036) actual_velocity=(0.021,0.004,0.009) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.16 pitch_deg=-0.12
17:22:40.998114 [TRACE] seq=1619 monotonic_timestamp=1327.060894 timestamp=1327.061 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.013,0.093,-3.036) actual_velocity=(0.017,0.006,0.009) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.17 pitch_deg=-0.12
17:22:41.102114 [TRACE] seq=1620 monotonic_timestamp=1327.165414 timestamp=1327.165 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.011,0.094,-3.035) actual_velocity=(0.013,0.008,0.009) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.17 pitch_deg=-0.10
17:22:41.202332 [TRACE] seq=1621 monotonic_timestamp=1327.265505 timestamp=1327.266 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.010,0.095,-3.034) actual_velocity=(0.010,0.009,0.009) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.17 pitch_deg=-0.09
17:22:41.305800 [TRACE] seq=1622 monotonic_timestamp=1327.368753 timestamp=1327.369 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.009,0.097,-3.034) actual_velocity=(0.006,0.011,0.009) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.16 pitch_deg=-0.06
17:22:41.408486 [TRACE] seq=1623 monotonic_timestamp=1327.471797 timestamp=1327.472 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.007,0.100,-3.033) actual_velocity=(0.003,0.013,0.008) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.14 pitch_deg=-0.03
17:22:41.510301 [TRACE] seq=1624 monotonic_timestamp=1327.573602 timestamp=1327.574 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.006,0.103,-3.032) actual_velocity=(-0.000,0.014,0.008) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.13 pitch_deg=0.01
17:22:41.614195 [TRACE] seq=1625 monotonic_timestamp=1327.677251 timestamp=1327.677 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.004,0.106,-3.032) actual_velocity=(-0.002,0.015,0.007) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.12 pitch_deg=0.05
17:22:41.718783 [TRACE] seq=1626 monotonic_timestamp=1327.781820 timestamp=1327.782 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.001,0.110,-3.032) actual_velocity=(-0.003,0.015,0.006) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.11 pitch_deg=0.09
17:22:41.819418 [TRACE] seq=1627 monotonic_timestamp=1327.882814 timestamp=1327.883 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.001,0.114,-3.033) actual_velocity=(-0.004,0.015,0.006) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.12 pitch_deg=0.12
17:22:41.923370 [TRACE] seq=1628 monotonic_timestamp=1327.986793 timestamp=1327.987 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.004,0.118,-3.035) actual_velocity=(-0.004,0.015,0.006) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.14 pitch_deg=0.16
17:22:42.026684 [TRACE] seq=1629 monotonic_timestamp=1328.089765 timestamp=1328.090 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.008,0.122,-3.037) actual_velocity=(-0.004,0.014,0.007) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.16 pitch_deg=0.20
17:22:42.130206 [TRACE] seq=1630 monotonic_timestamp=1328.193367 timestamp=1328.193 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.012,0.126,-3.039) actual_velocity=(-0.004,0.012,0.008) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.20 pitch_deg=0.23
17:22:42.231920 [TRACE] seq=1631 monotonic_timestamp=1328.295246 timestamp=1328.295 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.016,0.129,-3.041) actual_velocity=(-0.005,0.008,0.010) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.24 pitch_deg=0.26
17:22:42.336296 [TRACE] seq=1632 monotonic_timestamp=1328.399383 timestamp=1328.399 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.019,0.130,-3.043) actual_velocity=(-0.006,0.003,0.012) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.29 pitch_deg=0.26
17:22:42.439832 [TRACE] seq=1633 monotonic_timestamp=1328.503128 timestamp=1328.503 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.021,0.130,-3.044) actual_velocity=(-0.009,-0.001,0.014) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.31 pitch_deg=0.25
17:22:42.541268 [TRACE] seq=1634 monotonic_timestamp=1328.604675 timestamp=1328.605 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.022,0.129,-3.046) actual_velocity=(-0.012,-0.006,0.016) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.33 pitch_deg=0.23
17:22:42.644649 [TRACE] seq=1635 monotonic_timestamp=1328.707965 timestamp=1328.708 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.021,0.128,-3.047) actual_velocity=(-0.018,-0.011,0.018) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.33 pitch_deg=0.19
17:22:42.748588 [TRACE] seq=1636 monotonic_timestamp=1328.811903 timestamp=1328.812 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.021,0.127,-3.047) actual_velocity=(-0.021,-0.014,0.019) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.31 pitch_deg=0.16
17:22:42.852664 [TRACE] seq=1637 monotonic_timestamp=1328.915856 timestamp=1328.916 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.019,0.125,-3.047) actual_velocity=(-0.026,-0.017,0.021) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.28 pitch_deg=0.12
17:22:42.958302 [TRACE] seq=1638 monotonic_timestamp=1329.021462 timestamp=1329.021 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.016,0.123,-3.046) actual_velocity=(-0.031,-0.019,0.021) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.22 pitch_deg=0.08
17:22:43.062298 [TRACE] seq=1639 monotonic_timestamp=1329.125593 timestamp=1329.126 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.012,0.121,-3.044) actual_velocity=(-0.034,-0.020,0.021) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.13 pitch_deg=0.03
17:22:43.166978 [TRACE] seq=1640 monotonic_timestamp=1329.230263 timestamp=1329.230 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.009,0.120,-3.042) actual_velocity=(-0.036,-0.020,0.019) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.07 pitch_deg=0.01
17:22:43.270174 [TRACE] seq=1641 monotonic_timestamp=1329.333543 timestamp=1329.334 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.007,0.120,-3.042) actual_velocity=(-0.035,-0.020,0.006) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.02 pitch_deg=0.00
17:22:43.373201 [TRACE] seq=1642 monotonic_timestamp=1329.436556 timestamp=1329.437 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.005,0.119,-3.043) actual_velocity=(-0.034,-0.019,0.004) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.02 pitch_deg=-0.00
17:22:43.477525 [TRACE] seq=1643 monotonic_timestamp=1329.540936 timestamp=1329.541 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.003,0.119,-3.044) actual_velocity=(-0.033,-0.018,0.006) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.04 pitch_deg=-0.00
17:22:43.582511 [TRACE] seq=1644 monotonic_timestamp=1329.645118 timestamp=1329.645 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.001,0.119,-3.044) actual_velocity=(-0.032,-0.016,0.010) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.05 pitch_deg=0.00
17:22:43.685098 [TRACE] seq=1645 monotonic_timestamp=1329.748486 timestamp=1329.748 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.001,0.119,-3.042) actual_velocity=(-0.030,-0.015,0.013) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.06 pitch_deg=0.01
17:22:43.788470 [TRACE] seq=1646 monotonic_timestamp=1329.851737 timestamp=1329.852 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.002,0.119,-3.040) actual_velocity=(-0.028,-0.014,0.015) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.06 pitch_deg=0.02
17:22:43.889732 [TRACE] seq=1647 monotonic_timestamp=1329.953075 timestamp=1329.953 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.004,0.120,-3.036) actual_velocity=(-0.026,-0.013,0.015) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.06 pitch_deg=0.03
17:22:43.994205 [TRACE] seq=1648 monotonic_timestamp=1330.057499 timestamp=1330.057 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.004,0.120,-3.032) actual_velocity=(-0.024,-0.013,0.014) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.06 pitch_deg=0.04
17:22:44.097551 [TRACE] seq=1649 monotonic_timestamp=1330.160403 timestamp=1330.160 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.003,0.120,-3.027) actual_velocity=(-0.020,-0.012,0.011) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.05 pitch_deg=0.05
17:22:44.198301 [TRACE] seq=1650 monotonic_timestamp=1330.261637 timestamp=1330.262 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.001,0.121,-3.022) actual_velocity=(-0.017,-0.011,0.007) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.02 pitch_deg=0.06
17:22:44.301375 [TRACE] seq=1651 monotonic_timestamp=1330.364697 timestamp=1330.365 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.001,0.121,-3.017) actual_velocity=(-0.014,-0.011,0.002) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.01 pitch_deg=0.06
17:22:44.408654 [TRACE] seq=1652 monotonic_timestamp=1330.472052 timestamp=1330.472 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.003,0.122,-3.014) actual_velocity=(-0.013,-0.011,-0.003) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.05 pitch_deg=0.06
17:22:44.510363 [TRACE] seq=1653 monotonic_timestamp=1330.573838 timestamp=1330.574 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.004,0.122,-3.012) actual_velocity=(-0.012,-0.010,-0.007) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.09 pitch_deg=0.07
17:22:44.614946 [TRACE] seq=1654 monotonic_timestamp=1330.678246 timestamp=1330.678 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.006,0.123,-3.011) actual_velocity=(-0.013,-0.010,-0.011) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.12 pitch_deg=0.07
17:22:44.719797 [TRACE] seq=1655 monotonic_timestamp=1330.783173 timestamp=1330.783 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.006,0.124,-3.011) actual_velocity=(-0.014,-0.009,-0.013) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.15 pitch_deg=0.08
17:22:44.822816 [TRACE] seq=1656 monotonic_timestamp=1330.886086 timestamp=1330.886 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.006,0.126,-3.012) actual_velocity=(-0.015,-0.009,-0.014) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.16 pitch_deg=0.09
17:22:44.926918 [TRACE] seq=1657 monotonic_timestamp=1330.990254 timestamp=1330.990 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.005,0.128,-3.012) actual_velocity=(-0.018,-0.008,-0.014) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.15 pitch_deg=0.11
17:22:45.027154 [TRACE] seq=1658 monotonic_timestamp=1331.090458 timestamp=1331.090 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(0.002,0.129,-3.012) actual_velocity=(-0.021,-0.008,-0.014) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.14 pitch_deg=0.13
17:22:45.131072 [TRACE] seq=1659 monotonic_timestamp=1331.194452 timestamp=1331.194 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.003,0.130,-3.011) actual_velocity=(-0.025,-0.008,-0.014) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.11 pitch_deg=0.16
17:22:45.235397 [TRACE] seq=1660 monotonic_timestamp=1331.298659 timestamp=1331.299 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.010,0.131,-3.011) actual_velocity=(-0.029,-0.010,-0.015) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=0.06 pitch_deg=0.18
17:22:45.338383 [TRACE] seq=1661 monotonic_timestamp=1331.401711 timestamp=1331.402 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.017,0.131,-3.010) actual_velocity=(-0.032,-0.011,-0.015) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.02 pitch_deg=0.19
17:22:45.442280 [TRACE] seq=1662 monotonic_timestamp=1331.505678 timestamp=1331.506 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.025,0.131,-3.009) actual_velocity=(-0.033,-0.013,-0.015) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.12 pitch_deg=0.20
17:22:45.546299 [TRACE] seq=1663 monotonic_timestamp=1331.609274 timestamp=1331.609 mode=OFFBOARD takeoff_state=TAKEOFF_IDLE horizontal_mode=POSITION_HOLD type_mask=3520 actual=(-0.030,0.130,-3.008) actual_velocity=(-0.033,-0.013,-0.016) final_target=(-0.020,0.105,-3.026) command_position=(-0.020,0.105,-3.026) command_velocity=(0.000,0.000,0.000) command_acceleration=(0.000,0.000,0.000) roll_deg=-0.20 pitch_deg=0.20
